사고다발지역시도시군구,위도,경도,사고다발지역폴리곤정보
부산광역시 금정구2,35.214898,129.103416,"POLYGON ((129.10521221 35.21489822, 129.10517769 35.21461185, 129.10507545 35.2143365, 129.10490942 35.21408272, 129.10468599 35.21386029, 129.10441373 35.21367774, 129.10410312 35.2135421, 129.10376608 35.21345857, 129.10341558 35.21343036, 129.10306507 35.21345857, 129.10272804 35.2135421, 129.10241742 35.21367774, 129.10214517 35.21386029, 129.10192173 35.21408272, 129.10175571 35.2143365, 129.10165347 35.21461185, 129.10161895 35.21489822, 129.10165347 35.21518458, 129.10175571 35.21545993, 129.10192173 35.2157137, 129.10214517 35.21593613, 129.10241742 35.21611867, 129.10272804 35.21625431, 129.10306507 35.21633784, 129.10341558 35.21636604, 129.10376608 35.21633784, 129.10410312 35.21625431, 129.10441373 35.21611867, 129.10468599 35.21593613, 129.10490942 35.2157137, 129.10507545 35.21545993, 129.10517769 35.21518458, 129.10521221 35.21489822))"
부산광역시 금정구3,35.230168,129.089627,"POLYGON ((129.09142367 35.23016769, 129.09138914 35.22988139, 129.09128691 35.22960608, 129.09112088 35.22935236, 129.09089744 35.22912996, 129.09062519 35.22894745, 129.09031458 35.22881183, 129.08997754 35.22872832, 129.08962703 35.22870012, 129.08927653 35.22872832, 129.08893949 35.22881183, 129.08862888 35.22894745, 129.08835663 35.22912996, 129.08813319 35.22935236, 129.08796716 35.22960608, 129.08786493 35.22988139, 129.0878304 35.23016769, 129.08786493 35.230454, 129.08796716 35.2307293, 129.08813319 35.23098302, 129.08835663 35.23120541, 129.08862888 35.23138792, 129.08893949 35.23152353, 129.08927653 35.23160704, 129.08962703 35.23163524, 129.08997754 35.23160704, 129.09031458 35.23152353, 129.09062519 35.23138792, 129.09089744 35.23120541, 129.09112088 35.23098302, 129.09128691 35.2307293, 129.09138914 35.230454, 129.09142367 35.23016769))"
부산광역시 수영구1,35.176832,129.106993,"POLYGON ((129.10878966 35.1768318, 129.10875514 35.1765453, 129.1086529 35.17626982, 129.10848688 35.17601592, 129.10826344 35.17579339, 129.10799119 35.17561075, 129.10768057 35.17547505, 129.10734354 35.17539148, 129.10699303 35.17536326, 129.10664253 35.17539148, 129.10630549 35.17547505, 129.10599488 35.17561075, 129.10572262 35.17579339, 129.10549919 35.17601592, 129.10533316 35.17626982, 129.10523092 35.1765453, 129.1051964 35.1768318, 129.10523092 35.17711829, 129.10533316 35.17739378, 129.10549919 35.17764766, 129.10572262 35.1778702, 129.10599488 35.17805282, 129.10630549 35.17818853, 129.10664253 35.17827209, 129.10699303 35.17830031, 129.10734354 35.17827209, 129.10768057 35.17818853, 129.10799119 35.17805282, 129.10826344 35.1778702, 129.10848688 35.17764766, 129.1086529 35.17739378, 129.10875514 35.17711829, 129.10878966 35.1768318))"
부산광역시 수영구2,35.167961,129.11626,"POLYGON ((129.11805645 35.16796113, 129.11802193 35.1676746, 129.11791969 35.16739909, 129.11775366 35.16714517, 129.11753023 35.16692261, 129.11725797 35.16673995, 129.11694736 35.16660423, 129.11661032 35.16652065, 129.11625982 35.16649243, 129.11590931 35.16652065, 129.11557228 35.16660423, 129.11526166 35.16673995, 129.11498941 35.16692261, 129.11476597 35.16714517, 129.11459995 35.16739909, 129.11449771 35.1676746, 129.11446319 35.16796113, 129.11449771 35.16824766, 129.11459995 35.16852317, 129.11476597 35.16877709, 129.11498941 35.16899964, 129.11526166 35.16918229, 129.11557228 35.16931801, 129.11590931 35.16940159, 129.11625982 35.16942981, 129.11661032 35.16940159, 129.11694736 35.16931801, 129.11725797 35.16918229, 129.11753023 35.16899964, 129.11775366 35.16877709, 129.11791969 35.16852317, 129.11802193 35.16824766, 129.11805645 35.16796113))"
부산광역시 수영구3,35.159706,129.112987,"POLYGON ((129.11478341 35.159706, 129.11474889 35.15941945, 129.11464665 35.1591439, 129.11448062 35.15888996, 129.11425719 35.15866737, 129.11398493 35.1584847, 129.11367432 35.15834897, 129.11333728 35.15826538, 129.11298678 35.15823716, 129.11263627 35.15826538, 129.11229924 35.15834897, 129.11198862 35.1584847, 129.11171637 35.15866737, 129.11149293 35.15888996, 129.11132691 35.1591439, 129.11122467 35.15941945, 129.11119015 35.159706, 129.11122467 35.15999256, 129.11132691 35.1602681, 129.11149293 35.16052204, 129.11171637 35.16074462, 129.11198862 35.16092729, 129.11229924 35.16106302, 129.11263627 35.1611466, 129.11298678 35.16117483, 129.11333728 35.1611466, 129.11367432 35.16106302, 129.11398493 35.16092729, 129.11425719 35.16074462, 129.11448062 35.16052204, 129.11464665 35.1602681, 129.11474889 35.15999256, 129.11478341 35.159706))"
부산광역시 수영구4,35.157292,129.112025,"POLYGON ((129.11382157 35.15729196, 129.11378705 35.1570054, 129.11368481 35.15672984, 129.11351878 35.15647589, 129.11329535 35.1562533, 129.11302309 35.15607062, 129.11271248 35.15593488, 129.11237544 35.15585129, 129.11202494 35.15582307, 129.11167443 35.15585129, 129.1113374 35.15593488, 129.11102679 35.15607062, 129.11075453 35.1562533, 129.1105311 35.15647589, 129.11036507 35.15672984, 129.11026283 35.1570054, 129.11022831 35.15729196, 129.11026283 35.15757852, 129.11036507 35.15785407, 129.1105311 35.15810802, 129.11075453 35.15833061, 129.11102679 35.15851328, 129.1113374 35.15864902, 129.11167443 35.1587326, 129.11202494 35.15876083, 129.11237544 35.1587326, 129.11271248 35.15864902, 129.11302309 35.15851328, 129.11329535 35.15833061, 129.11351878 35.15810802, 129.11368481 35.15785407, 129.11378705 35.15757852, 129.11382157 35.15729196))"
부산광역시 기장군1,35.243498,129.216676,"POLYGON ((129.2184722 35.2434975, 129.21843768 35.24321124, 129.21833544 35.24293598, 129.21816941 35.24268229, 129.21794598 35.24245994, 129.21767373 35.24227745, 129.21736311 35.24214186, 129.21702608 35.24205836, 129.21667557 35.24203016, 129.21632507 35.24205836, 129.21598803 35.24214186, 129.21567742 35.24227745, 129.21540516 35.24245994, 129.21518173 35.24268229, 129.2150157 35.24293598, 129.21491346 35.24321124, 129.21487894 35.2434975, 129.21491346 35.24378376, 129.2150157 35.24405901, 129.21518173 35.24431269, 129.21540516 35.24453504, 129.21567742 35.24471752, 129.21598803 35.24485311, 129.21632507 35.24493661, 129.21667557 35.2449648, 129.21702608 35.24493661, 129.21736311 35.24485311, 129.21767373 35.24471752, 129.21794598 35.24453504, 129.21816941 35.24431269, 129.21833544 35.24405901, 129.21843768 35.24378376, 129.2184722 35.2434975))"
대구광역시 중구1,35.868575,128.581305,"POLYGON ((128.58310108 35.86857503, 128.58306655 35.86829099, 128.58296432 35.86801787, 128.58279829 35.86776616, 128.58257485 35.86754553, 128.5823026 35.86736446, 128.58199199 35.86722992, 128.58165495 35.86714707, 128.58130445 35.86711909, 128.58095394 35.86714707, 128.5806169 35.86722992, 128.58030629 35.86736446, 128.58003404 35.86754553, 128.5798106 35.86776616, 128.57964457 35.86801787, 128.57954234 35.86829099, 128.57950781 35.86857503, 128.57954234 35.86885906, 128.57964457 35.86913218, 128.5798106 35.86938389, 128.58003404 35.86960451, 128.58030629 35.86978557, 128.5806169 35.86992011, 128.58095394 35.87000296, 128.58130445 35.87003094, 128.58165495 35.87000296, 128.58199199 35.86992011, 128.5823026 35.86978557, 128.58257485 35.86960451, 128.58279829 35.86938389, 128.58296432 35.86913218, 128.58306655 35.86885906, 128.58310108 35.86857503))"
대구광역시 중구2,35.871674,128.593782,"POLYGON ((128.59557827 35.87167382, 128.59554375 35.87138979, 128.59544151 35.87111668, 128.59527549 35.87086498, 128.59505205 35.87064436, 128.5947798 35.8704633, 128.59446918 35.87032876, 128.59413215 35.87024591, 128.59378164 35.87021794, 128.59343114 35.87024591, 128.5930941 35.87032876, 128.59278349 35.8704633, 128.59251123 35.87064436, 128.5922878 35.87086498, 128.59212177 35.87111668, 128.59201953 35.87138979, 128.59198501 35.87167382, 128.59201953 35.87195784, 128.59212177 35.87223095, 128.5922878 35.87248265, 128.59251123 35.87270326, 128.59278349 35.87288431, 128.5930941 35.87301885, 128.59343114 35.87310169, 128.59378164 35.87312967, 128.59413215 35.87310169, 128.59446918 35.87301885, 128.5947798 35.87288431, 128.59505205 35.87270326, 128.59527549 35.87248265, 128.59544151 35.87223095, 128.59554375 35.87195784, 128.59557827 35.87167382))"
대구광역시 동구1,35.87988,128.670147,"POLYGON ((128.67194402 35.87988029, 128.67190949 35.87959629, 128.67180726 35.87932321, 128.67164123 35.87907153, 128.6714178 35.87885094, 128.67114554 35.8786699, 128.67083493 35.87853537, 128.67049789 35.87845253, 128.67014739 35.87842456, 128.66979688 35.87845253, 128.66945985 35.87853537, 128.66914923 35.8786699, 128.66887698 35.87885094, 128.66865354 35.87907153, 128.66848752 35.87932321, 128.66838528 35.87959629, 128.66835076 35.87988029, 128.66838528 35.88016428, 128.66848752 35.88043736, 128.66865354 35.88068904, 128.66887698 35.88090963, 128.66914923 35.88109066, 128.66945985 35.88122518, 128.66979688 35.88130802, 128.67014739 35.88133599, 128.67049789 35.88130802, 128.67083493 35.88122518, 128.67114554 35.88109066, 128.6714178 35.88090963, 128.67164123 35.88068904, 128.67180726 35.88043736, 128.67190949 35.88016428, 128.67194402 35.87988029))"
대구광역시 동구2,35.885928,128.635885,"POLYGON ((128.63768163 35.88592752, 128.63764711 35.88564354, 128.63754487 35.88537048, 128.63737885 35.88511882, 128.63715541 35.88489824, 128.63688316 35.88471722, 128.63657254 35.8845827, 128.63623551 35.88449987, 128.635885 35.8844719, 128.6355345 35.88449987, 128.63519746 35.8845827, 128.63488685 35.88471722, 128.63461459 35.88489824, 128.63439116 35.88511882, 128.63422513 35.88537048, 128.63412289 35.88564354, 128.63408837 35.88592752, 128.63412289 35.88621149, 128.63422513 35.88648455, 128.63439116 35.8867362, 128.63461459 35.88695678, 128.63488685 35.8871378, 128.63519746 35.88727231, 128.6355345 35.88735514, 128.635885 35.88738311, 128.63623551 35.88735514, 128.63657254 35.88727231, 128.63688316 35.8871378, 128.63715541 35.88695678, 128.63737885 35.8867362, 128.63754487 35.88648455, 128.63764711 35.88621149, 128.63768163 35.88592752))"
대구광역시 남구1,35.837161,128.557178,"POLYGON ((128.55897463 35.83716136, 128.55894011 35.83687721, 128.55883787 35.83660398, 128.55867184 35.83635217, 128.55844841 35.83613145, 128.55817615 35.83595032, 128.55786554 35.83581572, 128.55752851 35.83573283, 128.557178 35.83570485, 128.55682749 35.83573283, 128.55649046 35.83581572, 128.55617985 35.83595032, 128.55590759 35.83613145, 128.55568416 35.83635217, 128.55551813 35.83660398, 128.55541589 35.83687721, 128.55538137 35.83716136, 128.55541589 35.83744551, 128.55551813 35.83771874, 128.55568416 35.83797054, 128.55590759 35.83819125, 128.55617985 35.83837239, 128.55649046 35.83850698, 128.55682749 35.83858986, 128.557178 35.83861785, 128.55752851 35.83858986, 128.55786554 35.83850698, 128.55817615 35.83837239, 128.55844841 35.83819125, 128.55867184 35.83797054, 128.55883787 35.83771874, 128.55894011 35.83744551, 128.55897463 35.83716136))"
대구광역시 북구1,35.889321,128.567193,"POLYGON ((128.56898915 35.88932083, 128.56895463 35.88903687, 128.56885239 35.88876382, 128.56868636 35.88851217, 128.56846293 35.8882916, 128.56819067 35.88811059, 128.56788006 35.88797608, 128.56754302 35.88789325, 128.56719252 35.88786528, 128.56684201 35.88789325, 128.56650498 35.88797608, 128.56619436 35.88811059, 128.56592211 35.8882916, 128.56569868 35.88851217, 128.56553265 35.88876382, 128.56543041 35.88903687, 128.56539589 35.88932083, 128.56543041 35.88960479, 128.56553265 35.88987784, 128.56569868 35.89012948, 128.56592211 35.89035005, 128.56619436 35.89053106, 128.56650498 35.89066557, 128.56684201 35.89074839, 128.56719252 35.89077636, 128.56754302 35.89074839, 128.56788006 35.89066557, 128.56819067 35.89053106, 128.56846293 35.89035005, 128.56868636 35.89012948, 128.56885239 35.88987784, 128.56895463 35.88960479, 128.56898915 35.88932083))"
부산광역시 영도구1,35.091011,129.043098,"POLYGON ((129.04489494 35.09101149, 129.04486041 35.09072469, 129.04475818 35.09044891, 129.04459215 35.09019475, 129.04436871 35.08997198, 129.04409646 35.08978916, 129.04378585 35.0896533, 129.04344881 35.08956965, 129.04309831 35.0895414, 129.0427478 35.08956965, 129.04241076 35.0896533, 129.04210015 35.08978916, 129.0418279 35.08997198, 129.04160446 35.09019475, 129.04143843 35.09044891, 129.0413362 35.09072469, 129.04130167 35.09101149, 129.0413362 35.09129829, 129.04143843 35.09157406, 129.04160446 35.09182821, 129.0418279 35.09205098, 129.04210015 35.0922338, 129.04241076 35.09236965, 129.0427478 35.0924533, 129.04309831 35.09248155, 129.04344881 35.0924533, 129.04378585 35.09236965, 129.04409646 35.0922338, 129.04436871 35.09205098, 129.04459215 35.09182821, 129.04475818 35.09157406, 129.04486041 35.09129829, 129.04489494 35.09101149))"
부산광역시 영도구2,35.079015,129.070534,"POLYGON ((129.07233027 35.07901507, 129.07229575 35.07872823, 129.07219351 35.07845241, 129.07202748 35.07819821, 129.07180405 35.07797541, 129.07153179 35.07779256, 129.07122118 35.07765669, 129.07088414 35.07757302, 129.07053364 35.07754476, 129.07018313 35.07757302, 129.0698461 35.07765669, 129.06953548 35.07779256, 129.06926323 35.07797541, 129.06903979 35.07819821, 129.06887377 35.07845241, 129.06877153 35.07872823, 129.06873701 35.07901507, 129.06877153 35.07930191, 129.06887377 35.07957772, 129.06903979 35.07983191, 129.06926323 35.08005471, 129.06953548 35.08023756, 129.0698461 35.08037343, 129.07018313 35.0804571, 129.07053364 35.08048535, 129.07088414 35.0804571, 129.07122118 35.08037343, 129.07153179 35.08023756, 129.07180405 35.08005471, 129.07202748 35.07983191, 129.07219351 35.07957772, 129.07229575 35.07930191, 129.07233027 35.07901507))"
부산광역시 영도구3,35.092933,129.044764,"POLYGON ((129.04656016 35.09293327, 129.04652563 35.09264648, 129.0464234 35.09237071, 129.04625737 35.09211655, 129.04603394 35.09189379, 129.04576168 35.09171097, 129.04545107 35.09157512, 129.04511403 35.09149146, 129.04476353 35.09146321, 129.04441302 35.09149146, 129.04407599 35.09157512, 129.04376537 35.09171097, 129.04349312 35.09189379, 129.04326968 35.09211655, 129.04310366 35.09237071, 129.04300142 35.09264648, 129.0429669 35.09293327, 129.04300142 35.09322006, 129.04310366 35.09349583, 129.04326968 35.09374997, 129.04349312 35.09397274, 129.04376537 35.09415555, 129.04407599 35.0942914, 129.04441302 35.09437505, 129.04476353 35.0944033, 129.04511403 35.09437505, 129.04545107 35.0942914, 129.04576168 35.09415555, 129.04603394 35.09397274, 129.04625737 35.09374997, 129.0464234 35.09349583, 129.04652563 35.09322006, 129.04656016 35.09293327))"
부산광역시 부산진구1,35.159644,129.059271,"POLYGON ((129.06106731 35.15964371, 129.06103279 35.15935716, 129.06093055 35.15908161, 129.06076452 35.15882767, 129.06054109 35.15860508, 129.06026883 35.15842241, 129.05995822 35.15828667, 129.05962118 35.15820309, 129.05927068 35.15817486, 129.05892017 35.15820309, 129.05858314 35.15828667, 129.05827252 35.15842241, 129.05800027 35.15860508, 129.05777684 35.15882767, 129.05761081 35.15908161, 129.05750857 35.15935716, 129.05747405 35.15964371, 129.05750857 35.15993027, 129.05761081 35.16020581, 129.05777684 35.16045975, 129.05800027 35.16068233, 129.05827252 35.160865, 129.05858314 35.16100073, 129.05892017 35.16108431, 129.05927068 35.16111254, 129.05962118 35.16108431, 129.05995822 35.16100073, 129.06026883 35.160865, 129.06054109 35.16068233, 129.06076452 35.16045975, 129.06093055 35.16020581, 129.06103279 35.15993027, 129.06106731 35.15964371))"
부산광역시 부산진구2,35.163245,129.061536,"POLYGON ((129.06333303 35.16324523, 129.0632985 35.16295869, 129.06319626 35.16268315, 129.06303024 35.16242922, 129.0628068 35.16220665, 129.06253455 35.16202398, 129.06222394 35.16188825, 129.0618869 35.16180467, 129.06153639 35.16177645, 129.06118589 35.16180467, 129.06084885 35.16188825, 129.06053824 35.16202398, 129.06026598 35.16220665, 129.06004255 35.16242922, 129.05987652 35.16268315, 129.05977429 35.16295869, 129.05973976 35.16324523, 129.05977429 35.16353177, 129.05987652 35.1638073, 129.06004255 35.16406123, 129.06026598 35.1642838, 129.06053824 35.16446646, 129.06084885 35.16460219, 129.06118589 35.16468577, 129.06153639 35.16471399, 129.0618869 35.16468577, 129.06222394 35.16460219, 129.06253455 35.16446646, 129.0628068 35.1642838, 129.06303024 35.16406123, 129.06319626 35.1638073, 129.0632985 35.16353177, 129.06333303 35.16324523))"
부산광역시 부산진구3,35.160297,129.06128,"POLYGON ((129.06307703 35.16029743, 129.06304251 35.16001088, 129.06294027 35.15973534, 129.06277424 35.15948139, 129.06255081 35.15925881, 129.06227855 35.15907614, 129.06196794 35.15894041, 129.0616309 35.15885682, 129.0612804 35.1588286, 129.06092989 35.15885682, 129.06059286 35.15894041, 129.06028224 35.15907614, 129.06000999 35.15925881, 129.05978656 35.15948139, 129.05962053 35.15973534, 129.05951829 35.16001088, 129.05948377 35.16029743, 129.05951829 35.16058399, 129.05962053 35.16085953, 129.05978656 35.16111347, 129.06000999 35.16133604, 129.06028224 35.16151871, 129.06059286 35.16165444, 129.06092989 35.16173802, 129.0612804 35.16176625, 129.0616309 35.16173802, 129.06196794 35.16165444, 129.06227855 35.16151871, 129.06255081 35.16133604, 129.06277424 35.16111347, 129.06294027 35.16085953, 129.06304251 35.16058399, 129.06307703 35.16029743))"
부산광역시 부산진구4,35.16462,129.035174,"POLYGON ((129.03697061 35.16462042, 129.03693609 35.16433388, 129.03683385 35.16405836, 129.03666782 35.16380443, 129.03644439 35.16358186, 129.03617213 35.1633992, 129.03586152 35.16326347, 129.03552448 35.16317989, 129.03517398 35.16315166, 129.03482347 35.16317989, 129.03448644 35.16326347, 129.03417582 35.1633992, 129.03390357 35.16358186, 129.03368014 35.16380443, 129.03351411 35.16405836, 129.03341187 35.16433388, 129.03337735 35.16462042, 129.03341187 35.16490696, 129.03351411 35.16518249, 129.03368014 35.16543641, 129.03390357 35.16565898, 129.03417582 35.16584163, 129.03448644 35.16597736, 129.03482347 35.16606094, 129.03517398 35.16608916, 129.03552448 35.16606094, 129.03586152 35.16597736, 129.03617213 35.16584163, 129.03644439 35.16565898, 129.03666782 35.16543641, 129.03683385 35.16518249, 129.03693609 35.16490696, 129.03697061 35.16462042))"
부산광역시 부산진구5,35.164123,129.051626,"POLYGON ((129.05342249 35.1641226, 129.05338796 35.16383605, 129.05328573 35.16356052, 129.0531197 35.16330659, 129.05289627 35.16308402, 129.05262401 35.16290136, 129.0523134 35.16276563, 129.05197636 35.16268205, 129.05162586 35.16265383, 129.05127535 35.16268205, 129.05093831 35.16276563, 129.0506277 35.16290136, 129.05035545 35.16308402, 129.05013201 35.16330659, 129.04996599 35.16356052, 129.04986375 35.16383605, 129.04982923 35.1641226, 129.04986375 35.16440913, 129.04996599 35.16468466, 129.05013201 35.16493859, 129.05035545 35.16516116, 129.0506277 35.16534381, 129.05093831 35.16547954, 129.05127535 35.16556312, 129.05162586 35.16559134, 129.05197636 35.16556312, 129.0523134 35.16547954, 129.05262401 35.16534381, 129.05289627 35.16516116, 129.0531197 35.16493859, 129.05328573 35.16468466, 129.05338796 35.16440913, 129.05342249 35.1641226))"
부산광역시 부산진구6,35.158087,129.057187,"POLYGON ((129.05898373 35.15808709, 129.0589492 35.15780053, 129.05884697 35.15752498, 129.05868094 35.15727103, 129.0584575 35.15704844, 129.05818525 35.15686577, 129.05787464 35.15673003, 129.0575376 35.15664644, 129.05718709 35.15661821, 129.05683659 35.15664644, 129.05649955 35.15673003, 129.05618894 35.15686577, 129.05591669 35.15704844, 129.05569325 35.15727103, 129.05552722 35.15752498, 129.05542499 35.15780053, 129.05539046 35.15808709, 129.05542499 35.15837365, 129.05552722 35.1586492, 129.05569325 35.15890315, 129.05591669 35.15912573, 129.05618894 35.1593084, 129.05649955 35.15944414, 129.05683659 35.15952772, 129.05718709 35.15955594, 129.0575376 35.15952772, 129.05787464 35.15944414, 129.05818525 35.1593084, 129.0584575 35.15912573, 129.05868094 35.15890315, 129.05884697 35.1586492, 129.0589492 35.15837365, 129.05898373 35.15808709))"
부산광역시 남구1,35.13561,129.089567,"POLYGON ((129.09136406 35.13560954, 129.09132954 35.1353229, 129.0912273 35.13504727, 129.09106128 35.13479325, 129.09083784 35.1345706, 129.09056559 35.13438787, 129.09025497 35.1342521, 129.08991794 35.13416849, 129.08956743 35.13414025, 129.08921693 35.13416849, 129.08887989 35.1342521, 129.08856928 35.13438787, 129.08829702 35.1345706, 129.08807359 35.13479325, 129.08790756 35.13504727, 129.08780532 35.1353229, 129.0877708 35.13560954, 129.08780532 35.13589618, 129.08790756 35.1361718, 129.08807359 35.13642582, 129.08829702 35.13664846, 129.08856928 35.13683118, 129.08887989 35.13696696, 129.08921693 35.13705056, 129.08956743 35.13707879, 129.08991794 35.13705056, 129.09025497 35.13696696, 129.09056559 35.13683118, 129.09083784 35.13664846, 129.09106128 35.13642582, 129.0912273 35.1361718, 129.09132954 35.13589618, 129.09136406 35.13560954))"
부산광역시 남구2,35.135067,129.086925,"POLYGON ((129.0887214 35.13506745, 129.08868688 35.13478081, 129.08858464 35.13450518, 129.08841861 35.13425116, 129.08819518 35.13402851, 129.08792293 35.13384578, 129.08761231 35.13371, 129.08727528 35.13362639, 129.08692477 35.13359816, 129.08657427 35.13362639, 129.08623723 35.13371, 129.08592662 35.13384578, 129.08565436 35.13402851, 129.08543093 35.13425116, 129.0852649 35.13450518, 129.08516266 35.13478081, 129.08512814 35.13506745, 129.08516266 35.1353541, 129.0852649 35.13562972, 129.08543093 35.13588374, 129.08565436 35.13610638, 129.08592662 35.13628911, 129.08623723 35.13642488, 129.08657427 35.13650849, 129.08692477 35.13653672, 129.08727528 35.13650849, 129.08761231 35.13642488, 129.08792293 35.13628911, 129.08819518 35.13610638, 129.08841861 35.13588374, 129.08858464 35.13562972, 129.08868688 35.1353541, 129.0887214 35.13506745))"
부산광역시 남구3,35.135618,129.094474,"POLYGON ((129.09627072 35.13561819, 129.09623619 35.13533155, 129.09613396 35.13505592, 129.09596793 35.1348019, 129.09574449 35.13457925, 129.09547224 35.13439653, 129.09516163 35.13426075, 129.09482459 35.13417714, 129.09447409 35.1341489, 129.09412358 35.13417714, 129.09378654 35.13426075, 129.09347593 35.13439653, 129.09320368 35.13457925, 129.09298024 35.1348019, 129.09281421 35.13505592, 129.09271198 35.13533155, 129.09267745 35.13561819, 129.09271198 35.13590483, 129.09281421 35.13618045, 129.09298024 35.13643447, 129.09320368 35.13665711, 129.09347593 35.13683983, 129.09378654 35.13697561, 129.09412358 35.13705921, 129.09447409 35.13708745, 129.09482459 35.13705921, 129.09516163 35.13697561, 129.09547224 35.13683983, 129.09574449 35.13665711, 129.09596793 35.13643447, 129.09613396 35.13618045, 129.09623619 35.13590483, 129.09627072 35.13561819))"
부산광역시 남구4,35.13557,129.091939,"POLYGON ((129.09373558 35.13557027, 129.09370106 35.13528363, 129.09359882 35.135008, 129.0934328 35.13475398, 129.09320936 35.13453133, 129.09293711 35.1343486, 129.09262649 35.13421283, 129.09228946 35.13412921, 129.09193895 35.13410098, 129.09158845 35.13412921, 129.09125141 35.13421283, 129.0909408 35.1343486, 129.09066854 35.13453133, 129.09044511 35.13475398, 129.09027908 35.135008, 129.09017685 35.13528363, 129.09014232 35.13557027, 129.09017685 35.13585691, 129.09027908 35.13613253, 129.09044511 35.13638655, 129.09066854 35.13660919, 129.0909408 35.13679191, 129.09125141 35.13692769, 129.09158845 35.13701129, 129.09193895 35.13703953, 129.09228946 35.13701129, 129.09262649 35.13692769, 129.09293711 35.13679191, 129.09320936 35.13660919, 129.0934328 35.13638655, 129.09359882 35.13613253, 129.09370106 35.13585691, 129.09373558 35.13557027))"
부산광역시 남구5,35.13033,129.091949,"POLYGON ((129.09374602 35.13033004, 129.0937115 35.13004338, 129.09360926 35.12976773, 129.09344324 35.1295137, 129.0932198 35.12929103, 129.09294755 35.1291083, 129.09263693 35.12897251, 129.0922999 35.12888889, 129.09194939 35.12886066, 129.09159889 35.12888889, 129.09126185 35.12897251, 129.09095124 35.1291083, 129.09067898 35.12929103, 129.09045555 35.1295137, 129.09028952 35.12976773, 129.09018729 35.13004338, 129.09015276 35.13033004, 129.09018729 35.1306167, 129.09028952 35.13089234, 129.09045555 35.13114637, 129.09067898 35.13136903, 129.09095124 35.13155176, 129.09126185 35.13168754, 129.09159889 35.13177116, 129.09194939 35.13179939, 129.0922999 35.13177116, 129.09263693 35.13168754, 129.09294755 35.13155176, 129.0932198 35.13136903, 129.09344324 35.13114637, 129.09360926 35.13089234, 129.0937115 35.1306167, 129.09374602 35.13033004))"
부산광역시 남구6,35.135819,129.067776,"POLYGON ((129.0695723 35.13581875, 129.06953778 35.13553211, 129.06943554 35.13525648, 129.06926951 35.13500246, 129.06904608 35.13477981, 129.06877382 35.13459709, 129.06846321 35.13446131, 129.06812618 35.1343777, 129.06777567 35.13434947, 129.06742516 35.1343777, 129.06708813 35.13446131, 129.06677752 35.13459709, 129.06650526 35.13477981, 129.06628183 35.13500246, 129.0661158 35.13525648, 129.06601356 35.13553211, 129.06597904 35.13581875, 129.06601356 35.13610539, 129.0661158 35.13638101, 129.06628183 35.13663502, 129.06650526 35.13685767, 129.06677752 35.13704039, 129.06708813 35.13717616, 129.06742516 35.13725977, 129.06777567 35.137288, 129.06812618 35.13725977, 129.06846321 35.13717616, 129.06877382 35.13704039, 129.06904608 35.13685767, 129.06926951 35.13663502, 129.06943554 35.13638101, 129.06953778 35.13610539, 129.0695723 35.13581875))"
부산광역시 남구7,35.112248,129.110338,"POLYGON ((129.11213456 35.11224847, 129.11210004 35.11196174, 129.1119978 35.11168604, 129.11183177 35.11143194, 129.11160834 35.11120923, 129.11133608 35.11102645, 129.11102547 35.11089064, 129.11068843 35.110807, 129.11033793 35.11077876, 129.10998742 35.110807, 129.10965039 35.11089064, 129.10933977 35.11102645, 129.10906752 35.11120923, 129.10884408 35.11143194, 129.10867806 35.11168604, 129.10857582 35.11196174, 129.1085413 35.11224847, 129.10857582 35.11253519, 129.10867806 35.11281089, 129.10884408 35.11306498, 129.10906752 35.11328769, 129.10933977 35.11347046, 129.10965039 35.11360627, 129.10998742 35.11368991, 129.11033793 35.11371814, 129.11068843 35.11368991, 129.11102547 35.11360627, 129.11133608 35.11347046, 129.11160834 35.11328769, 129.11183177 35.11306498, 129.1119978 35.11281089, 129.11210004 35.11253519, 129.11213456 35.11224847))"
서울특별시 동작구2,37.50721,126.961841,"POLYGON ((126.96363805 37.50721, 126.96360353 37.50693195, 126.96350129 37.50666458, 126.96333526 37.50641818, 126.96311183 37.5062022, 126.96283957 37.50602495, 126.96252896 37.50589325, 126.96219192 37.50581214, 126.96184142 37.50578476, 126.96149091 37.50581214, 126.96115388 37.50589325, 126.96084326 37.50602495, 126.96057101 37.5062022, 126.96034757 37.50641818, 126.96018155 37.50666458, 126.96007931 37.50693195, 126.96004479 37.50721, 126.96007931 37.50748804, 126.96018155 37.5077554, 126.96034757 37.5080018, 126.96057101 37.50821777, 126.96084326 37.50839502, 126.96115388 37.50852672, 126.96149091 37.50860782, 126.96184142 37.50863521, 126.96219192 37.50860782, 126.96252896 37.50852672, 126.96283957 37.50839502, 126.96311183 37.50821777, 126.96333526 37.5080018, 126.96350129 37.5077554, 126.96360353 37.50748804, 126.96363805 37.50721))"
